ASN,Name,Code
51599,"PRIMORNEFT-NET", RU
51600,"JSCB-ENISEY-", RU
51601,"IPTP", GB
51602,"BEGAERO-", RS
51603,"ACME- ", GB
51604,"EKAT-", RU
51605,"XS-SOFTWARE", BG
51606,"GLOBICO-", CY
51607,"IPMEDIA-SOCHI", RU
51608,"FLSMIDTH-", DK
51609,"AULMARK-LIMITED", CY
51610,"BM2ME", LV
51611,"UA-NOTROUBLE-", UA
51612,"ALFATEL-", RU
51613,"KOMUS-", RU
51614,"ELECTRIS", BG
51615,"KATENG-N", SI
51616,"WINDSLSRL-", IT
51617,"TELDAN", IL
51618,"ENBANK", IR
51619,"TOYA-KRAKOW-", PL
51620,"SILESIA-", PL
51621,"INFOSELF", ES
51622,"IV-COM-", UA
51623,"GINAGENCY-", RU
51624,"ITC21VEK-", RU
51625,"THY-", TR
51626,"UTI-GRUP- Str. Cernauti nr. 27C", RO
51627,"TRANS-SPED- Despot Voda, 38", RO
51628,"EAV-", RU
51629,"MKABL-", ME
51630,"OPS", FR
51631,"MOBILCOM", BY
51632,"ALIFARD-", IR
51633,"CHRG-", RU
51634,"EDGEIT", SE
51635,"E-MORDOVIA", RU
51636,"BORKOW-", PL
51637,"AHR-N", RO
51638,"PJSC_MEGAFON", RU
51639,"FIABANKRUS-N", RU
51640,"INNOTRAICE-", UA
51641,"VSK", RU
51642,"RS_CB", RU
51643,"ROMAV-", RO
51644,"SI-DATALAB", SI
51645,"IRKUTSK-", RU
51646,"ICTFACILITIES", NL
51647,"GEMEENTE-AMSTERDAM", NL
51648,"GIGA- # 2", PL
51649,"_CATIXS Catixs, Inc.", CH
51650,"MEKONOMEN", SE
51651,"NEFESH", IL
51652,"NUBIP-", UA
51653,"PRESNET-", SK
51654,"MEDIAPOST-", RO
51655,"ILIM-NET", CZ
51656,"BEST-TELECOM", RO
51657,"PP-MATRIX-", UA
51658,"LUCESEM-", AT
51659,"BAXET", RU
51660,"SUVOROVO", BG
51661,"ETORO-", NL
51662,"TDFRAN-", ES
51663,"ADMSOL", RU
51664,"-BILENDI-TECH", FR
51665,"TELEDISCOUNT", RU
51666,"WESTCALL-FOR-CUSTOMER", RU
51667,"RENCONS-", RU
51668,"PIK", RU
51669,"HCN-NET", RU
51670,"TVTC-", SA
51671,"PURO-WR-BGP", PL
51672,"BANKLVIV-", UA
51673,"DVB-", DE
51674,"MEHANIKA-", RU
51675,"WEBDEV-", PL
51676,"FNOB-", ES
51677,"HETG-", IE
51678,"IBERMATICA", ES
51679,"-Reserved -", ZZ
51680,"SSIV-", RU
51681,"DATIUM", ES
51682,"GC-", NL
51683,"PCPD-", PL
51684,"IACELL", IQ
51685,"MICRON-MEDIA-", RU
51686,"SILVER-", RU
51687,"ALKMAAR", NL
51688,"HOGATEX", CH
51689,"OMNIIG-", RO
51690,"APPLIEDTECH-", RU
51691,"FSOL-", FI
51692,"IPERPSY-", IT
51693,"KT--51693", AM
51694,"VEGA-UA-", UA
51695,"NET-", TR
51696,"ANTAGONIST-", NL
51697,"NETCON", NL
51698,"ACTIVEHOST-RU-", RU
51699,"NETZFABRIK NETZFABRIK UG haftungsbeschraenkt", DE
51700,"CTM_LTD-", RU
51701,"ADMINOR", SE
51702,"CIX", HR
51703,"BOYDAK", TR
51704,"SWGFL", GB
51705,"MOSKOVIA-TELECOM-NET", RU
51706,"FRANCE-IX-PAR-", FR
51707,"INNOVATION-CENTRE-MEDWAY-N", GB
51708,"UNIBZ-", IT
51709,"COMPUTARIS-", RO
51710,"AQUILEIA-", IT
51711,"INSYS-", GB
51712,"FABRYO-", RO
51713,"NEWFRIENDS", AE
51714,"CIDR", DE
51715,"POLYMETAL-", RU
51716,"MOSRP-", RU
51717,"MUCHA-", PL
51718,"HYD", ES
51719,"GENFIN", LT
51720,"FUJITSU-TS-", DE
51721,"UCB-", RU
51722,"-Reserved -", ZZ
51723,"TKB_INVESTMENT_PARTNERS", RU
51724,"FLYNET-", RU
51725,"PLANETA-", UA
51726,"STT-", FI
51727,"SKODAPOWER-", CZ
51728,"SELTIMIL-", FI
51729,"AIRTIES", TR
51730,"ITCENTR", RU
51731,"GTT-", CZ
51732,"MAPNA-", IR
51733,"BWI-GMBH", DE
51734,"ONEGB-", UA
51735,"PERNOD-RICARD-SLOVENIA-", SI
51736,"BRIT-GROUP-SERVICES-LIMITED", GB
51737,"SUPERLINK-", PS
51738,"UKRAINKA-", UA
51739,"ISYATIRIM-MD", TR
51740,"ZZZING", RU
51741,"NETENSIA", FR
51742,"NETLIFE", UA
51743,"HOSTPARK-", UA
51744,"JABLONKA", CZ
51745,"BYTETURTLE", DE
51746,"SCANDIA-", RO
51747,"INTERNETBOLAGET", SE
51748,"SOGAZ-", RU
51749,"ICTTEAMWORK", NL
51750,"FMC-POLAND-", PL
51751,"SSTU-", RU
51752,"WBTGNL-", NL
51753,"TRMEDITERRANEA", ES
51754,"FR-CLARANET-CBA-", FR
51755,"NOVA-PROMPT- Balomir 27b", RO
51756,"ALESTA-RU-", RU
51757,"PL-INFRATEL-", PL
51758,"PROCOLIX", NL
51759,"PIROOZLEEN", IR
51760,"MEDELA-", CH
51761,"SAHFR1", FR
51762,"BDC-ADV-UK", GB
51763,"INTECHSYSTEMS-", LV
51764,"AMTEL-", RU
51765,"CREANOVA- Oy Creanova Hosting Solutions Ltd.", FI
51766,"MFRS-", GB
51767,"JOHANNITER-UNFALL-HILFE", AT
51768,"SDAINFORMATIK", CH
51769,"ELWICO", PL
51770,"BCR-MD- Strada Puskin 602 Chisinau", MD
51771,"MBRD-", RU
51772,"ENION-", PL
51773,"SOFTONIC-", ES
51774,"SPS-NET", PL
51775,"-Reserved -", ZZ
51776,"SPORTRADAR-", CH
51777,"GAMA-", TR
51778,"PRONETIC", CH
51779,"SCHNELL- Calea Victoriei nr.54 Ap. 6-7", RO
51780,"VNIIKR-", RU
51781,"MRG037-", RU
51782,"VONEUS", GB
51783,"DEDIC-CENTER-", RU
51784,"X-CITY-", UA
51785,"KARAFARIN-", IR
51786,"VELDER- Patrick Velder", CH
51787,"GALLERY-", KG
51788,"PARTPAYAM", IR
51789,"TIMEWEBCLOUD", RU
51790,"SIEL", SI
51791,"PVTI-", RU
51792,"GIGA- # 1", PL
51793,"ADRANA", RO
51794,"PREMIERPLUS", UA
51795,"TV1", DE
51796,"NEXPERTEAM", BE
51797,"BIGUP-", BE
51798,"MSWSI", CH
51799,"FIDELNET- Str. Ion Irimescu, Nr.307, Sat Sfantu Ilie", RO
51800,"FIBERNET-N", CZ
51801,"NANOCZ-N", CZ
51802,"EPS-", LT
51803,"IPPLUS", UA
51804,"GLOBUS-NOVOSIBIRSK-", RU
51805,"CANTAB", GB
51806,"CYIM-", FR
51807,"SVEA", SE
51808,"AVANGATE-", RO
51809,"BRSK", GB
51810,"MORE-", GR
51811,"LOKOBANK-", RU
51812,"KTVS-", RU
51813,"DARTEL", RU
51814,"YENINET", TR
51815,"TEKNIKBYRAN", SE
51816,"TEC-", SI
51817,"LONZA-", CH
51818,"GENUS-", GB
51819,"YAR-", RU
51820,"SBC-NET", CH
51821,"FORTLAX", SE
51822,"SOPREMA", FR
51823,"MTNETWORKSLTD", GB
51824,"ALTERNATIVA-NET", UA
51825,"TELZAR-N", IL
51826,"N24-GESELLSCHAFT-FUER-NACHRICHTEN-UND-ZEITGESCHEHEN-MBH-", DE
51827,"FREICONHB", DE
51828,"IR-T-10", IR
51829,"KUKL-", IS
51830,"C3I-", BG
51831,"TRETYAKOV-", RU
51832,"ROMKATEL- str. Dristor nr. 5", RO
51833,"NICKZ- for anycast DNS", KZ
51834,"KAEMI", DE
51835,"NST-", RO
51836,"NEMIYA", RU
51837,"TOPVISOR-", RU
51838,"LESPROEKT-", RU
51839,"QSKILLS", DE
51840,"CSL-", MT
51841,"INTELEXPRES-", GE
51842,"INET-", RU
51843,"TATA-HU-", HU
51844,"KNOWLEDGECUBE-", DK
51845,"WATERSTONS-", GB
51846,"_UNIBANK", MD
51847,"NEAROUTE", HK
51848,"OPTICLINE-", UA
51849,"ESHGRO", NL
51850,"NAMEUNIT-", NO
51851,"TLINK-", UA
51852,"PLI-", PA
51853,"SORGENIA--NUMBER", IT
51854,"ITBS-", RO
51855,"NETCOMP", BG
51856,"LICER-", SI
51857,"MTEL", NL
51858,"MTKNET-", UA
51859,"MNSHA-", RS
51860,"VDNH-", RU
51861,"DORR-", DE
51862,"IONOS-", DE
51863,"GIGA-", PL
51864,"FOURSYNC-", PL
51865,"DIDWW-", IE
51866,"CITYLAN CityLAN", UA
51867,"ORG-RIMU1-RIPE", GB
51868,"MIDMEDIA Sos. Vitan Barzesti nr. 7D, Complexul Hotelier RIN GRAND HOTEL", RO
51869,"SPBMAPO-NET", RU
51870,"LFDJ-", FR
51871,"F1-CONSULT", DE
51872,"N-SILTELDTS", IT
51873,"-ARCADE", CH
51874,"HOMENET-SUMY", UA
51875,"SILVERSERVICE", UA
51876,"MAXIIT-", SK
51877,"BEE-", CH
51878,"BAINET-", KZ
51879,"CCIG-BGP", PL
51880,"TELETEXT-NET", RU
51881,"EPAYMENT- Str. Dr. Nicolae Staicovici nr.2 Opera Center 2", RO
51882,"GOV45-", RU
51883,"PUMORI-", RU
51884,"TERATEL-", CZ
51885,"ALRO-", RO
51886,"HERMANSEN-", NO
51887,"COMSOFT", DE
51888,"PILOTSYSTEMS-", FR
51889,"CENTRALNET", CH
51890,"MAYR-MELNHOF", AT
51891,"GSPNET-", CZ
51892,"VOENTELECOM-", RU
51893,"PROFCOMM-", RU
51894,"_MIKROTIKLS", LV
51895,"PUBLICOMPSERVER", DE
51896,"HRINGDU-", IS
51897,"MIHAN", IR
51898,"BORNEO", KG
51899,"HIT-NET", SE
51900,"THESS-IX", GR
51901,"KECONNECT", GB
51902,"CONTACT", IL
51903,"WEARENET", UA
51904,"UTEX-", RU
51905,"CWCS-VM CompuWeb Communications Services Ltd", GB
51906,"RECT-", DE
51907,"FRONTIERNETWORK- Frontier Network LLC", RU
51908,"PANET-N", RS
51909,"-Reserved -", ZZ
51910,"TWW-", VG
51911,"AAYLEX- DN2B km9+270-km9+527", RO
51912,"EAO-", RU
51913,"PIXOYO", NO
51914,"KIA", KW
51915,"NETLOJISTIK-", TR
51916,"RECONN-", RU
51917,"ICENET-UA-", UA
51918,"CERBERUSNETWORKS-", GB
51919,"MANROLAND", DE
51920,"VIVACOM", HU
51921,"INTSYS-", RU
51922,"MYTOYS-", DE
51923,"NBA-", NL
51924,"PORTOMONTENEGRO-", ME
51925,"SAFECHARGE-", BG
51926,"P1C-", GB
51927,"NETPRO-NET", PL
51928,"ANYCT-NETWORK-LTD", GB
51929,"ITM-", SE
51930,"Lambda Internet Exchange", GB
51931,"ARPNET-", PL
51932,"ORVD-", RU
51933,"ALCHIMIE-", FR
51934,"SIAG-", CH
51935,"SPY-", FI
51936,"VIVALAN-", BG
51937,"OM-SERVICE-NET-", UA
51938,"MEDSYSTEMS", LB
51939,"EXPATEL-", RU
51940,"IT-", IT
51941,"BEN-EU", FI
51942,"EKMEDIA", NL
51943,"CNM-", UA
51944,"PROMEDIA-IPV-", PL
51945,"CONNETU", GB
51946,"NEWCTLE-UNI-NUSAJAYA-CAMPUS", GB
51947,"GECOM- GECOM ISP Michalovce, Slovakia", SK
51948,"MARKOMP-", PL
51949,"LAGARDERE-", RO
51950,"NOVAPOSHTA", UA
51951,"DATPHERE-", RU
51952,"KVANT", RU
51953,"SCIENCEGROUP-UK", GB
51954,"SIMPALS-", MD
51955,"NIC-LV-ANYCT-", LV
51956,"NORDLO-LILJEHLM", SE
51957,"AQUAFON-", RU
51958,"RJNETWORK", JO
51959,"ELITON-", UA
51960,"PROMARKET-", PL
51961,"SARGSO-DE-", GB
51962,"POWERNET-", UA
51963,"YNICOM-NET", UA
51964,"ORANGE-BUSINESS-SERVICES-IPSN-N", US
51965,"MONECOR-", GB
51966,"RESTENA-ANYCT-", LU
51967,"ECONG-", AT
51968,"NEOS-", CZ
51969,"NETAPP-EMEA-", NL
51970,"UEFISCDI", RO
51971,"SKOLKOVO", RU
51972,"MIRANET-NET", UA
51973,"KOLT-", RU
51974,"VIPNET-", RU
51975,"NHIRNET-N NHIRNET N", SA
51976,"JP-TELEKOM-", PL
51977,"ROSGEOLFOND-", RU
51978,"WEMACOM", DE
51979,"AKSYCOM-NET", KZ
51980,"RAPIDO-", PL
51981,"SIAB-", RU
51982,"SOLARME-", PL
51983,"PROEVOLUTION", RO
51984,"MEGATRO", ES
51985,"ADENIS-", FR
51986,"PHU_IT-SERWIS", PL
51987,"EGT", BG
51988,"ARNES-SIX", SI
51989,"GRADRI-", HR
51990,"TIKSI-", RU
51991,"TELE-MAG-", RU
51992,"B3TECH-", RO
51993,"REGION-TV-", UA
51994,"RUSAGRO-", RU
51995,"TERNNET", UA
51996,"MICROSTRATEGY_POLAND-", PL
51997,"KET-", KZ
51998,"ARHCITY", RU
51999,"WHITEHAT", EU
52000,"MIRHOSTING", RU
52001,"GROTRIAN-", DE
52002,"PSOFT-", RU
52003,"WICOM-UA-", UA
52004,"STOCKMANN-", FI
52005,"NETNOD-ROUTE-SERVER-1 See: www.netnod.seixroute-servers", SE
52006,"MOSCOWBREWINGCOMPANY", RU
52007,"ADRIVER-", RU
52008,"NESTER-NET", RU
52009,"SEJNET-", PL
52010,"STAVCOM-", RU
52011,"CNHAB-2", SE
52012,"EISENMANN-SE", DE
52013,"UNITEL-", FR
52014,"DANESH-PARDAZ-SHENAKHTI", IR
52015,"DANCER- DANCER ISP ", RU
52016,"TNSMSK-", RU
52017,"TELEPORT-", RU
52018,"LNET-SQLI", FR
52019,"ORCL-EMEA-", SE
52020,"SYCOMP-", PL
52021,"ORION-TELEKOM-", RS
52022,"KLIMENKO-AA- Klimenko A.A. PE", RU
52023,"OPTICNET-DUCADU", RO
52024,"KWIK-FIT-", GB
52025,"DMEDIA", IT
52026,"TRUF-", RS
52027,"GC-", RU
52028,"INFORMATION-TECHNOLOGY-COMPANY-", RU
52029,"NOVOSEDLY", CZ
52030,"SERVERPLAN-", IT
52031,"TELECOM-", RU
52032,"MEAT-", UA
52033,"AA-TELEKOM to 6939 announce 52033", TR
52034,"BRED-BANQUE-POPULAIRE", FR
52035,"D1", SI
52036,"LGTECH--CY", LU
52037,"Y-INTERNET", GB
52038,"-Reserved -", ZZ
52039,"_SIB-RNS", FR
52040,"KITEJ-TELECOM-", RU
52041,"-Reserved -", ZZ
52042,"SQUAREFLOW SquareFlow Corporation", US
52043,"TAIGET-", RU
52044,"ACTIVEMALL- ACTIVEMALL SRL", RO
52045,"VIZIT-", UA
52046,"-Reserved -", ZZ
52047,"M-VIDEO-", RU
52048,"DATACLUB", BZ
52049,"IRANIANNET", IR
52050,"EZPHONE-", NL
52051,"OXI", DE
52052,"TRKTV-NET", RU
52053,"PR-ALEXANDRION", RO
52054,"DATAROUTE", IT
52055,"MAYAK", BG
52056,"HTP-", FI
52057,"GSS- Calea Victoriei, Nr. 222", RO
52058,"PETRKOVICE_NET", CZ
52059,"IDB", IQ
52060,"MAXIMATELECOM-SPB-", RU
52061,"NETESHIN-", RU
52062,"FCI-NET-", RU
52063,"SYSTEMIP", GB
52064,"GLOBAL-", PL
52065,"LANET-", UA
52066,"PZU-", UA
52067,"AGPSRL", IT
52068,"RBV-", RS
52069,"VCT-", RU
52070,"PARSIAN_BANK", IR
52071,"PIEOC-", UA
52072,"DDNET-", RS
52073,"SEAPERF", FR
52074,"MANDARUN-", UA
52075,"WIFIRST Wifirst IP Network", FR
52076,"ALGOSPAN-", GB
52077,"-Reserved -", ZZ
52078,"MARTEL", PL
52079,"INTERDUO-", PL
52080,"NETCOM", CY
52081,"CRE", KW
52082,"DNEPRCOM-", UA
52083,"CUW-", IT
52084,"ATLELEKTRO", CZ
52085,"RU-MEDVEDHOLDING-NET", RU
52086,"MUSHARAKA-", RU
52087,"JMT-", PL
52088,"PORTRIX", DE
52089,"VIFOR-", CH
52090,"UNICONF-", RU
52091,"LEVEL-MSK- Level-MSK Ltd.", RU
52092,"ALFSERVIS- UPC", CZ
52093,"ETHICA", TR
52094,"BITBYTENET-", RU
52095,"NETSIST-", CZ
52096,"ARMZ-", RU
52097,"MOBI-AUTSYS", MD
52098,"AGIIR-NETWORK-", FR
52099,"TEHNOKOM", RU
52100,"CABLEONE-", LB
52101,"INET-CENTRUM", PL
52102,"TRIBION", NL
52103,"DOBROPOLIE-", UA
52104,"MTELLLC-", RU
52105,"BUSCOMP", RS
52106,"GALATEA-", PL
52107,"44676", RU
52108,"ITC-", RU
52109,"RHIAG-", IT
52110,"IPC-SANOK-", PL
52111,"EPROJECTS-", AT
52112,"TOM-KLEIN-IT- Tom Klein IT  Gentlent Network", DE
52113,"CONET-SERVICES", DE
52114,"METAN-NET-", UA
52115,"JARONET-", CZ
52116,"ORIONTELEKOM-DPI-", RS
52117,"HOBIM-", TR
52118,"GU-YAO-", RU
52119,"HATANET-52119-PAUK PAUK", UA
52120,"DIGITICK-SA", FR
52121,"NEW", FI
52122,"BONANETTO-", ES
52123,"SYNEVO-", PL
52124,"FALCOM-", PL
52125,"KIEVHOSTING", UA
52126,"DIGDEO-CLOUD", FR
52127,"AXWAY-SOFTWARE-", FR
52128,"EKRAN-", UA
52129,"PROOFPOINT-N-EU", US
52130,"ARTCOMPANY", CZ
52131,"CITY-", UA
52132,"DARKNESS-REIGNS-2", NL
52133,"IRPOST-BOUSHEHR", IR
52134,"IRPOST-ILAM", IR
52135,"IRPOST-ARDABIL", IR
52136,"IRPOST-AZSHARGHI", IR
52137,"IRPOST-AZGH", IR
52138,"DARKNESS-REIGNS-3-B", NL
52139,"CARISMATV", SK
52140,"UNHCR-IR-", IR
52141,"DELRUS-", RU
52142,"POLCOM-", PL
52143,"DOTSMART", FR
52144,"MyBit B.V.", NL
52145,"ZONE-", PS
52146,"SARFTI-", RU
52147,"OMYCRON-", FR
52148,"RACKSRV", GB
52149,"ARTSOFT-", RO
52150,"KOLMARGROUP", CH
52151,"SEVGOK-", UA
52152,"PBZ", HR
52153,"BGCOM", PL
52154,"MJANIK", CZ
52155,"CPIAN_L", IR
52156,"KINEF-", RU
52157,"VITNETT-", NO
52158,"BBRAIL", DE
52159,"BAUM- str. Tudor Vladimirescu nr.49", RO
52160,"VTB", AM
52161,"MCIT-", SA
52162,"BARAN", IR
52163,"OPTIMA-", RU
52164,"WE-NET", IT
52165,"BALTSPORT-", CW
52166,"RUSAGRO-PRIMORIE", RU
52167,"TECONICA", GB
52168,"ARTENCIA-", RU
52169,"PL--IGNUM", PL
52170,"HELEN-", FI
52171,"NT-COM", UA
52172,"ZGH", HR
52173,"MAKONIX", LV
52174,"KS--3", UA
52175,"MAGELLAN-", RU
52176,"TTC-", CZ
52177,"GLECOM", SE
52178,"SHALB-", UA
52179,"UANET-", UA
52180,"ELITELINE-", UA
52181,"ALPHA-TELECOM-", RO
52182,"TEHNET-", UA
52183,"BITHAWK", CH
52184,"GIVC-NET", RU
52185,"INOTEL-FOREIGN-", PL
52186,"ATPI", NL
52187,"LANET", BG
52188,"MK-UKIM-FCSE", MK
52189,"OMEGA-NET-", RO
52190,"ALFAELIT", UA
52191,"LOCALKA-NET- ", UA
52192,"HUXNET", SE
52193,"EVROKONTAKT-", RU
52194,"IT-", RU
52195,"AP-MEDIA-", PL
52196,"TREC-", IR
52197,"SITC-OREL-MNT- GIR-OREL RU  aut-num", RU
52198,"SGM-", RU
52199,"ARKIN", NL
52200,"M5-", GB
52201,"TCTEL", RU
52202,"AGRESS-", RO
52203,"MLAB-", PL
52204,"ANCHORGRUP- Anchor Grup SA", RO
52205,"SILON-SU-", RU
52206,"TECHNOPARK-", UA
52207,"TULA-", RU
52208,"ETC-COM-NET", RU
52209,"MTNSYR", SY
52210,"RETELECOM-SP", IR
52211,"SSI- Bd. Industriei nr. 6", RO
52212,"INETINVEST-", UA
52213,"ISP-EXSTREAM-", UA
52214,"-ITEL", KG
52215,"HAMPSHIRE-COUNTY-COUNCIL", GB
52216,"AUD", AE
52217,"ISKRA-", RU
52218,"CHYUS-NET-", RU
52219,"SERVER-CLOUD", ES
52220,"BAWAG-AT-", GB
52221,"VIBE-", GB
52222,"MAGNITTV", RU
52223,"SYSWIN-", RO
52224,"LACNIC - Latin American and Caribbean IP address", UY
52226,"CODELCO Chuquicamata", CL
52227,"Banco Itau Paraguay S.A.", PY
52228,"Cable Tica", CR
52229,"Telecel S.A.", PY
52230,"Mapfre Compania de Seguros", CL
52231,"DTH Television and Telecommunication N.V.", AW
52232,"Telefonia Publica y Privada S.A.", AR
52233,"Columbus Communications Curacao NV", CW
52234,"NIC Chile", CL
52235,"IPV6 SRL", AR
52236,"G2K ARGENTINA S.A.", AR
52238,"SPEEDYCOM", EC
52239,"PULSAR CONSULTING S.R.L.", AR
52240,"Ministerio de Trabajo, Empleo y Seguridad Social.", AR
52241,"Lunamen S.A.", UY
52242,"Yota De Nicaragua", NI
52243,"Internet Systems Consortium", UY
52245,"UFINET PANAMA S.A.", PA
52246,"EMPRES INDEXA S.A.", CL
52247,"Suramericana de Seguros S.A.", CO
52248,"Forum Servicios Financieros S.A.", CL
52249,"Global Cash N.V.", CW
52250,"Ag para el Desarrollo de la Sociedad de la Inf en Bolivia - ADSIB", BO
52251,"NORTECH", AR
52252,"Entel PCS Telecomunicaciones S.A. Sis", CL
52253,"E-Networks Inc.", GY
52255,"Grupo Servicios Junin S.A.", AR
52256,"Coop. de Ahorro y Credito de Santander Ltda. Financ. Comultrasan", CO
52257,"Telconet S.A", EC
52258,"Digiware S.A.", CO
52259,"SERVICIOS DE TECNOLOGIA APLICADA SRL", AR
52260,"Telecommunications de Haiti Teleco", HT
52262,"Telefonica Celular S.A", HN
52263,"Telecable Economico S.A.", CR
52264,"Cable Onda", PA
52265,"NIC Chile", CL
52266,"OWNER PARA PRUEB DE LACNIC", UY
52267,"BanChile Seguros de Vida S.A.", CL
52268,"COPELCO LTDA. CUTRAL-CO", AR
52269,"CIFIN", CO
52270,"ELSERVER S.R.L", AR
52271,"Coop. Energia Elect. y Otros Servicios Las Varillas", AR
52272,"SYSTEM NETWORKS S.A. ESP", CO
52273,"Loop Coronel Suarez S.A.", AR
52274,"NIC.EC S.A.", EC
52275,"Anura S.A.", AR
52276,"UFINET Guatemala S. A.", GT
52277,"ITURAN DE ARGENTINA SA", AR
52278,"Fravatel EIRL", PE
52279,"ETERNET S.R.L.", AR
52280,"INTERNEXA Chile S.A.", CL
52281,"Patriacell, C.A.", VE
52282,"Papeles Industriales S.A.", CL
52283,"Aginet SA", AR
52284,"Panamaserver.com", PA
52285,"Ewinet C.A.", VE
52286,"Columbus Networks Guatemala", GT
52287,"Collective Solutions", HN
52288,"PRIVATE LAYER INC", PA
52289,"Internet Systems Consortium", UY
52290,"PCCP S.A.", AR
52291,"Coop. Provincia de Serv. Publicos y Comunitarios de Neuquen LTDA.", AR
52292,"Fiber2home S.A", AR
52293,"Gobierno de Santa Fe", AR
52294,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52295,"COOPERATIVA ELECTRICA, PROVISION DE SERVICIOS PUBLICOS Y VIVIENDA DE JUAN N. FERNANDEZ LIMITADA", AR
52296,"Trynet S.R.L.", AR
52297,"HAICOM Haiti Communications, S.A.", HT
52298,"SINRIESGOS, S.A.", NI
52299,"Molinos Rio de la Plata S.A.", AR
52300,"Internet Local", AR
52301,"Maduro &amp; Curiels Bank", CW
52302,"Awknet International, S.A.", PA
52303,"COOP.DE OB.Y SERVICIOS PUB. DE MARCOS JUAREZ", AR
52304,"NIC Chile", CL
52305,"NIC Chile", CL
52306,"NIC Chile", CL
52307,"CORPICO LTDA", AR
52308,"AGU DEL COLORADO SAPEM", AR
52310,"Derco SPA", CL
52311,"MARKETING &amp; RESEARCH S.A.", AR
52312,"TV MUSIC HOUSE JUJUY", AR
52313,"Luz Linares S.A.", CL
52314,"Universidad Nacional del Noroeste de Buenos Aires UNNOBA", AR
52315,"Servicios de Administracion Previsional S.A.", CL
52316,"SAN ANTONIO INTERNACIONAL S.R.L.", AR
52317,"Internet Winds AG", AR
52318,"Agencia de Sistemas de Informacion, Gobierno de la Ciudad Autonoma de Buenos Aires", AR
52319,"Tecpetrol", AR
52320,"GlobeNet Cabos Submarinos Colombia, S.A.S.", CO
52321,"Fideicomiso de Administracion Datacenter Capitalinas", AR
52322,"TELCOCOM", AR
52323,"Colsecor Cooperativa Limitada", AR
52324,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52326,"PRONETWORK COMUNICACIONES S.A.", AR
52327,"Summit S.A.", AR
52328,"CABLETEL SA", AR
52329,"Raul Alberto Bertani", AR
52330,"S3WIRELESS COLOMBIA S.A", CO
52331,"CORPORACION FINANCIERA NACIONAL", EC
52332,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52333,"BT Latam Argentina", AR
52334,"Proteccion S.A.", CO
52335,"Colombia Hosting", CO
52336,"Autoridad Nacional para la Innovacion Gubernamental", PA
52337,"COMUNICACIONES TION", PA
52338,"COSETT LTDA", BO
52339,"Lima Video Cable S.A. Cabletel", AR
52340,"Comteco Ltda", BO
52341,"WOM S.A.", CL
52342,"Critical Colocation, S.A.", CR
52343,"UNIVERSIDAD UTE", EC
52344,"Santa Barbara Utilities", CW
52345,"BANCO DE LOJA", EC
52346,"Diveo Argentina", AR
52347,"HOSTCLICK, de DUCA GRACIELA MIRTA", AR
52348,"Cooperativa Electrica Antonio Carboni Ltda", AR
52349,"Young S.A.", AR
52350,"Cooperativa de Electricidad, Obras y Servicios Publicos Suipacha JJ Almeira Ltda.", AR
52351,"Integral Insumos", AR
52352,"TVC5 S.A.", AR
52353,"Celulosa Arauco y Constitucion S.A.", CL
52354,"Atlantica Video Cable S.A.", AR
52355,"Jalasoft Corp.", BO
52356,"R&amp;H International Telecom Services SA.", CR
52357,"AXION ENERGY ARGENTINA S.A.", AR
52358,"Y&amp;V Ingenieria y Construccion, C.A.", VE
52359,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52360,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52361,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A.", AR
52362,"Servicios Innovadores de Comunicacion y Entretenimiento, S.A.", GT
52363,"Jumpnet Soluciones de Internet S.R.L.", AR
52364,"COOP DE TELECOM.,DE SERVICIOS MULTIPLES,VIVIENDA,PROVISION Y CONSUMO DE FUNES LTDA.", AR
52366,"Lunamen S.A.", UY
52367,"COOP. LIMITADA DE CONSUMO DE ELECTRICIDAD DE SALTO", AR
52368,"ZAM LTDA.", CL
52369,"NEOPHONE ARGENTINA SRL", AR
52370,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52371,"XF Comunicaciones S.A.", AR
52372,"COOPERATIVA ELECTRICA DE GENERAL DEHEZA LTDA.", AR
52373,"ECOM CHACO S.A.", AR
52374,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52375,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52376,"CABE Camara Arg de Base de Datos y Serv en Linea", AR
52377,"GILAUCO S.A.", EC
52378,"UNIVERSIDAD NACIONAL DE VILLA MARIA", AR
52380,"Sista S.A.", AR
52381,"Sociedad Cooperativa Popular Limitada de Comodoro", AR
52382,"Faculte Des Sciences, Universite dEtat dHaiti", HT
52383,"Cooperativa Electrica de Azul Ltda.", AR
52384,"COMPEL COMPUTACION ELECTRONICA S.R.L.", AR
52385,"Academia Nacional de Ciencias", CR
52386,"Banco Nacional de Credito, C.A.", VE
52387,"COOPERATIVA ELECTRICA DE MONTE LTDA", AR
52388,"Video Cable Color S.A.", AR
52389,"SSCS BV", BQ
52390,"Administradora de Redes, S.A.", HN
